Item_ID,Category,Item_Name,Current_Stock,Min_Required,Max_Capacity,Unit_Cost,Avg_Usage_Per_Day,Restock_Lead_Time,Vendor_ID,Vendor_Name,Cost_Per_Item,Days_Until_Stockout,Risk_Label
2533,Surgical Supplies,Gauze,343,90,628,99.33,21,6,V002,EquipMed Co.,91.3,16.333333333333332,Low
2534,Equipment/Consumables,Ventilator Filter,1008,331,1687,1320.15,41,11,V001,MedSupplies Inc.,1125.76,24.585365853658537,Low
2535,Diagnostic Supplies,Blood Collection Tube,320,104,646,56.76,5,12,V002,EquipMed Co.,57.39,64.0,Low
2536,Diagnostic Supplies,Test Kit,52,12,97,566.38,7,10,V004,CarePlus Distributors,500.77,7.428571428571429,High
2537,IV & Emergency Supplies,Oxygen Mask,84,15,178,174.75,20,2,V005,PrimeMed Supply Chain,185.41,4.2,Low
2538,Diagnostic Supplies,Blood Collection Tube,260,43,553,161.94,37,14,V005,PrimeMed Supply Chain,163.43,7.027027027027027,High
2539,Equipment/Consumables,Ventilator Filter,439,96,703,11727.07,55,11,V004,CarePlus Distributors,9499.14,7.9818181818181815,High
2540,Diagnostic Supplies,Blood Collection Tube,18,2,24,96.02,5,5,V002,EquipMed Co.,87.41,3.6,High
2541,Equipment/Consumables,Small Equipment,205,64,401,18887.09,27,5,V004,CarePlus Distributors,18736.99,7.592592592592593,Medium
2542,Diagnostic Supplies,Test Kit,2098,631,3304,577.64,26,12,V002,EquipMed Co.,571.47,80.6923076923077,Low
2543,Medicines,Insulin,1011,187,2080,122.53,51,4,V003,HealthTools Ltd.,123.7,19.823529411764707,Low
2544,Equipment/Consumables,Thermometer,211,62,378,2118.24,40,12,V004,CarePlus Distributors,2036.39,5.275,High
2545,Diagnostic Supplies,Test Kit,119,36,206,192.97,10,17,V005,PrimeMed Supply Chain,178.29,11.9,High
2546,Equipment/Consumables,Ventilator Filter,323,93,754,7053.96,12,11,V002,EquipMed Co.,7564.14,26.916666666666668,Low
2547,Medicines,Painkiller,69,12,131,359.83,25,7,V004,CarePlus Distributors,391.89,2.76,High
2548,Equipment/Consumables,Ventilator Filter,164,16,282,5448.18,52,5,V003,HealthTools Ltd.,5712.78,3.1538461538461537,High
2549,Diagnostic Supplies,X-ray Film,1633,295,2344,327.89,44,17,V003,HealthTools Ltd.,330.15,37.11363636363637,Low
2550,Surgical Supplies,Syringes,1458,175,2198,28.58,298,7,V003,HealthTools Ltd.,27.9,4.89261744966443,High
2551,Surgical Supplies,Surgical Gloves,478,164,1146,62.68,55,9,V003,HealthTools Ltd.,54.91,8.690909090909091,High
2552,Surgical Supplies,Syringes,468,131,816,71.96,75,8,V002,EquipMed Co.,73.87,6.24,High
2553,Equipment/Consumables,BP Monitor Cuff,448,80,840,5732.5,48,5,V003,HealthTools Ltd.,5229.39,9.333333333333334,Medium
2554,Medicines,Antiviral,4988,1134,6540,60.55,134,8,V005,PrimeMed Supply Chain,61.02,37.223880597014926,Low
2555,Medicines,Antiviral,193,27,267,199.73,86,3,V005,PrimeMed Supply Chain,184.58,2.244186046511628,High
2556,Diagnostic Supplies,X-ray Film,622,148,1456,305.1,41,19,V003,HealthTools Ltd.,329.15,15.170731707317072,High
2557,Surgical Supplies,Surgical Gloves,12697,3603,22092,22.3,340,7,V005,PrimeMed Supply Chain,18.58,37.34411764705882,Low
2558,Diagnostic Supplies,Test Kit,239,35,516,40.92,63,5,V003,HealthTools Ltd.,39.73,3.7936507936507935,High
2559,IV & Emergency Supplies,Emergency Kit,432,117,1071,398.62,179,3,V003,HealthTools Ltd.,348.18,2.4134078212290504,High
2560,Diagnostic Supplies,Reagent,1331,435,2140,371.38,49,15,V003,HealthTools Ltd.,377.18,27.163265306122447,Medium
2561,Medicines,Painkiller,4470,869,9458,82.91,57,10,V002,EquipMed Co.,86.27,78.42105263157895,Low
2562,Diagnostic Supplies,Reagent,1310,368,2817,213.59,35,5,V004,CarePlus Distributors,205.64,37.42857142857143,Low
2563,IV & Emergency Supplies,Defibrillator Pads,107,34,140,23.61,24,6,V003,HealthTools Ltd.,21.13,4.458333333333333,High
2564,IV & Emergency Supplies,Oxygen Mask,245,58,458,670.0,25,5,V001,MedSupplies Inc.,734.3,9.8,Medium
2565,Medicines,Insulin,135,40,194,191.86,32,4,V003,HealthTools Ltd.,200.13,4.21875,Medium
2566,Medicines,Antihistamine,233,63,408,395.45,26,6,V002,EquipMed Co.,366.06,8.961538461538462,Medium
2567,Medicines,Insulin,158,37,317,382.78,23,10,V004,CarePlus Distributors,361.73,6.869565217391305,High
2568,IV & Emergency Supplies,Cannula,3453,1169,4305,308.98,142,5,V002,EquipMed Co.,315.53,24.316901408450704,Low
2569,Diagnostic Supplies,X-ray Film,666,224,1153,369.68,44,19,V002,EquipMed Co.,345.91,15.136363636363637,High
2570,Surgical Supplies,Sutures,914,271,1391,36.24,104,7,V001,MedSupplies Inc.,29.6,8.788461538461538,Medium
2571,Equipment/Consumables,BP Monitor Cuff,52,7,85,14174.22,16,5,V002,EquipMed Co.,13672.52,3.25,High
2572,IV & Emergency Supplies,Defibrillator Pads,3880,447,8025,174.0,174,5,V005,PrimeMed Supply Chain,185.81,22.298850574712645,Low
2573,IV & Emergency Supplies,Cannula,856,199,1418,744.97,140,3,V002,EquipMed Co.,682.17,6.114285714285714,Low
2574,Surgical Supplies,Syringes,6162,780,9431,97.84,323,3,V004,CarePlus Distributors,102.76,19.077399380804952,Low
2575,Equipment/Consumables,Thermometer,979,328,2300,4685.15,39,13,V003,HealthTools Ltd.,4224.94,25.102564102564102,Medium
2576,Equipment/Consumables,Thermometer,711,84,1199,10057.32,18,7,V004,CarePlus Distributors,9330.33,39.5,Low
2577,Medicines,Insulin,48,11,67,479.35,14,4,V002,EquipMed Co.,473.18,3.4285714285714284,High
2578,Medicines,Painkiller,4335,1511,8291,48.03,126,7,V001,MedSupplies Inc.,44.09,34.404761904761905,Low
2579,Diagnostic Supplies,Blood Collection Tube,3905,444,8096,287.34,48,15,V005,PrimeMed Supply Chain,252.69,81.35416666666667,Low
2580,Equipment/Consumables,BP Monitor Cuff,37,8,52,684.17,14,5,V001,MedSupplies Inc.,675.74,2.642857142857143,High
2581,Medicines,Insulin,342,98,785,398.59,23,6,V003,HealthTools Ltd.,391.2,14.869565217391305,Low
2582,Medicines,Antiviral,543,163,747,184.7,31,7,V005,PrimeMed Supply Chain,167.85,17.516129032258064,Low
2583,Equipment/Consumables,Ventilator Filter,38,5,79,19531.27,13,6,V003,HealthTools Ltd.,20392.48,2.923076923076923,High
2584,Equipment/Consumables,Ventilator Filter,152,33,196,8646.99,58,4,V004,CarePlus Distributors,8391.8,2.6206896551724137,High
2585,Diagnostic Supplies,Blood Collection Tube,155,16,219,561.66,65,7,V004,CarePlus Distributors,498.95,2.3846153846153846,High
2586,Diagnostic Supplies,X-ray Film,100,32,224,236.11,29,9,V005,PrimeMed Supply Chain,234.08,3.4482758620689653,High
2587,Equipment/Consumables,Ventilator Filter,1813,393,2730,11122.49,29,10,V004,CarePlus Distributors,10901.87,62.51724137931034,Low
2588,Diagnostic Supplies,Blood Collection Tube,420,50,712,106.75,71,14,V004,CarePlus Distributors,113.21,5.915492957746479,High
2589,Surgical Supplies,Surgical Gloves,5680,1437,13781,88.24,338,6,V001,MedSupplies Inc.,93.86,16.80473372781065,Low
2590,Medicines,Insulin,364,112,622,248.1,90,5,V001,MedSupplies Inc.,253.23,4.044444444444444,High
2591,Equipment/Consumables,Thermometer,297,32,683,1371.15,21,11,V005,PrimeMed Supply Chain,1424.57,14.142857142857142,Medium
2592,Diagnostic Supplies,X-ray Film,422,142,659,442.47,57,13,V004,CarePlus Distributors,456.74,7.4035087719298245,High
2593,IV & Emergency Supplies,Emergency Kit,629,137,812,517.17,14,6,V003,HealthTools Ltd.,551.33,44.92857142857143,Low
2594,Equipment/Consumables,Thermometer,134,25,273,15491.9,12,3,V002,EquipMed Co.,14232.86,11.166666666666666,Low
2595,Surgical Supplies,Sutures,209,70,340,69.36,28,8,V005,PrimeMed Supply Chain,74.47,7.464285714285714,High
2596,IV & Emergency Supplies,Defibrillator Pads,286,32,344,774.36,55,3,V004,CarePlus Distributors,709.95,5.2,Medium
2597,IV & Emergency Supplies,Oxygen Mask,2073,276,3768,131.26,138,6,V003,HealthTools Ltd.,143.59,15.021739130434783,Low
2598,Diagnostic Supplies,X-ray Film,725,215,1519,140.03,50,8,V004,CarePlus Distributors,149.06,14.5,Medium
2599,Surgical Supplies,Surgical Gloves,2639,365,4367,59.44,235,8,V004,CarePlus Distributors,65.27,11.229787234042552,Medium
2600,IV & Emergency Supplies,Oxygen Mask,343,97,532,90.36,130,3,V003,HealthTools Ltd.,78.33,2.6384615384615384,High
2601,Surgical Supplies,Surgical Gloves,12082,1386,22879,39.27,199,8,V004,CarePlus Distributors,41.19,60.71356783919598,Low
2602,IV & Emergency Supplies,Cannula,1667,511,2901,126.44,160,6,V003,HealthTools Ltd.,138.44,10.41875,Medium
2603,Equipment/Consumables,Ventilator Filter,678,211,1099,9063.98,25,13,V005,PrimeMed Supply Chain,7771.14,27.12,Low
2604,Equipment/Consumables,Thermometer,557,127,778,1078.94,6,12,V003,HealthTools Ltd.,1169.26,92.83333333333333,Low
2605,Equipment/Consumables,BP Monitor Cuff,153,41,310,5933.28,28,4,V005,PrimeMed Supply Chain,5135.67,5.464285714285714,Medium
2606,Surgical Supplies,Surgical Mask,110,35,227,37.6,51,4,V004,CarePlus Distributors,36.21,2.156862745098039,High
2607,IV & Emergency Supplies,Cannula,417,64,1006,39.46,146,3,V003,HealthTools Ltd.,33.38,2.856164383561644,High
2608,IV & Emergency Supplies,IV Fluid,1526,202,2047,474.25,126,4,V003,HealthTools Ltd.,430.75,12.11111111111111,Low
2609,Equipment/Consumables,Small Equipment,576,154,1216,15354.35,53,5,V005,PrimeMed Supply Chain,15974.33,10.867924528301886,Low
2610,Equipment/Consumables,Small Equipment,1634,398,3766,18664.97,49,7,V004,CarePlus Distributors,20113.36,33.3469387755102,Low
2611,Equipment/Consumables,Small Equipment,620,122,1253,5002.07,32,10,V005,PrimeMed Supply Chain,4851.21,19.375,Medium
2612,IV & Emergency Supplies,Cannula,1451,246,3376,304.59,172,5,V001,MedSupplies Inc.,289.19,8.436046511627907,Medium
2613,IV & Emergency Supplies,IV Fluid,424,96,934,44.64,66,3,V001,MedSupplies Inc.,41.6,6.424242424242424,Low
2614,IV & Emergency Supplies,Oxygen Mask,835,93,1372,145.11,49,5,V002,EquipMed Co.,147.99,17.040816326530614,Low
2615,Surgical Supplies,Sutures,211,58,364,36.11,181,3,V003,HealthTools Ltd.,29.97,1.1657458563535912,High
2616,Equipment/Consumables,Ventilator Filter,80,22,109,14337.56,11,3,V003,HealthTools Ltd.,14738.83,7.2727272727272725,Low
2617,IV & Emergency Supplies,Cannula,169,27,388,251.53,12,3,V005,PrimeMed Supply Chain,273.81,14.083333333333334,Low
2618,Diagnostic Supplies,Blood Collection Tube,590,171,744,361.99,54,15,V004,CarePlus Distributors,375.96,10.925925925925926,High
2619,IV & Emergency Supplies,Cannula,501,127,1000,221.68,171,3,V001,MedSupplies Inc.,201.14,2.9298245614035086,High
2620,Medicines,Insulin,271,73,610,465.45,70,7,V002,EquipMed Co.,392.26,3.8714285714285714,High
2621,Medicines,Antiviral,829,289,1759,215.35,42,12,V002,EquipMed Co.,195.21,19.738095238095237,Medium
2622,Surgical Supplies,Sutures,7758,2066,13719,63.88,325,8,V002,EquipMed Co.,67.82,23.87076923076923,Low
2623,Equipment/Consumables,Small Equipment,181,31,351,8366.4,21,12,V002,EquipMed Co.,7154.75,8.619047619047619,High
2624,Equipment/Consumables,Ventilator Filter,65,21,157,6486.06,31,7,V002,EquipMed Co.,6981.82,2.096774193548387,High
2625,Surgical Supplies,Surgical Mask,1578,312,1908,93.45,143,6,V001,MedSupplies Inc.,98.47,11.034965034965035,Medium
2626,Equipment/Consumables,Thermometer,95,18,228,8842.26,14,8,V004,CarePlus Distributors,8875.48,6.785714285714286,High
2627,IV & Emergency Supplies,IV Fluid,1933,540,3555,439.44,49,6,V003,HealthTools Ltd.,437.46,39.44897959183673,Low
2628,IV & Emergency Supplies,Defibrillator Pads,2054,545,3379,252.27,52,5,V004,CarePlus Distributors,274.78,39.5,Low
2629,IV & Emergency Supplies,Oxygen Mask,2623,688,4530,47.63,100,5,V002,EquipMed Co.,48.59,26.23,Low
2630,Diagnostic Supplies,X-ray Film,2225,724,4519,299.38,50,6,V003,HealthTools Ltd.,255.79,44.5,Low
2631,Surgical Supplies,Surgical Gloves,912,118,2119,44.21,276,6,V001,MedSupplies Inc.,40.17,3.3043478260869565,High
2632,IV & Emergency Supplies,Oxygen Mask,747,101,912,334.75,44,3,V002,EquipMed Co.,328.48,16.977272727272727,Low
2633,IV & Emergency Supplies,IV Fluid,5655,1573,8516,150.68,198,4,V003,HealthTools Ltd.,147.01,28.560606060606062,Low
2634,Surgical Supplies,Gauze,786,253,1692,46.29,118,9,V003,HealthTools Ltd.,43.0,6.661016949152542,High
2635,Equipment/Consumables,Small Equipment,2985,886,4349,15261.84,57,11,V003,HealthTools Ltd.,14719.48,52.36842105263158,Low
2636,Surgical Supplies,Sutures,87,12,162,90.24,21,8,V003,HealthTools Ltd.,89.07,4.142857142857143,High
2637,IV & Emergency Supplies,IV Fluid,1170,159,2639,107.66,187,3,V004,CarePlus Distributors,112.3,6.25668449197861,Low
2638,Equipment/Consumables,Thermometer,124,35,215,15513.26,51,7,V001,MedSupplies Inc.,12767.31,2.4313725490196076,High
2639,IV & Emergency Supplies,Oxygen Mask,2635,479,5477,367.24,73,6,V003,HealthTools Ltd.,359.85,36.0958904109589,Low
2640,IV & Emergency Supplies,Cannula,3614,415,6401,673.71,189,4,V001,MedSupplies Inc.,707.78,19.12169312169312,Low
2641,Diagnostic Supplies,Test Kit,219,35,535,579.4,27,8,V003,HealthTools Ltd.,544.08,8.11111111111111,Medium
2642,Medicines,Antiviral,1509,324,2658,416.6,96,7,V004,CarePlus Distributors,337.0,15.71875,Low
2643,Medicines,Antiviral,835,225,1317,494.13,101,8,V005,PrimeMed Supply Chain,520.69,8.267326732673267,Medium
2644,IV & Emergency Supplies,IV Fluid,391,108,527,608.42,108,2,V003,HealthTools Ltd.,508.35,3.6203703703703702,Medium
2645,Diagnostic Supplies,Test Kit,281,58,374,283.3,18,7,V005,PrimeMed Supply Chain,249.17,15.61111111111111,Low
2646,IV & Emergency Supplies,Oxygen Mask,3017,454,4987,774.31,142,3,V004,CarePlus Distributors,816.66,21.246478873239436,Low
2647,IV & Emergency Supplies,Defibrillator Pads,423,61,1056,126.3,164,2,V001,MedSupplies Inc.,128.57,2.5792682926829267,Medium
2648,IV & Emergency Supplies,Emergency Kit,1649,252,2903,787.32,127,3,V005,PrimeMed Supply Chain,848.03,12.984251968503937,Low
2649,Medicines,Antihistamine,3085,798,6880,385.71,107,4,V004,CarePlus Distributors,312.91,28.83177570093458,Low
2650,Equipment/Consumables,Small Equipment,3490,1013,5246,14899.83,52,9,V002,EquipMed Co.,12315.83,67.11538461538461,Low
2651,IV & Emergency Supplies,IV Fluid,1139,184,2522,53.94,171,3,V005,PrimeMed Supply Chain,46.12,6.6608187134502925,Low
2652,IV & Emergency Supplies,Oxygen Mask,235,45,528,342.84,55,3,V002,EquipMed Co.,356.1,4.2727272727272725,Medium
2653,IV & Emergency Supplies,Defibrillator Pads,285,72,575,643.86,24,3,V003,HealthTools Ltd.,610.83,11.875,Low
2654,IV & Emergency Supplies,Oxygen Mask,300,61,457,350.7,64,5,V003,HealthTools Ltd.,358.73,4.6875,High
2655,Diagnostic Supplies,Reagent,788,149,1825,272.67,14,12,V004,CarePlus Distributors,299.11,56.285714285714285,Low
2656,Equipment/Consumables,Thermometer,1573,190,3843,4143.61,54,9,V003,HealthTools Ltd.,3521.68,29.12962962962963,Low
2657,Medicines,Antihistamine,114,26,234,358.47,71,3,V005,PrimeMed Supply Chain,366.78,1.6056338028169015,High
2658,Surgical Supplies,Syringes,356,67,646,22.15,31,6,V004,CarePlus Distributors,21.09,11.483870967741936,Medium
2659,Surgical Supplies,Sutures,1163,152,1951,17.93,38,5,V001,MedSupplies Inc.,14.66,30.605263157894736,Low
2660,Medicines,Antihistamine,692,187,1252,157.64,18,7,V004,CarePlus Distributors,136.09,38.44444444444444,Low
2661,Diagnostic Supplies,Blood Collection Tube,328,112,601,331.29,78,11,V001,MedSupplies Inc.,290.18,4.205128205128205,High
2662,Diagnostic Supplies,X-ray Film,299,70,636,373.53,24,17,V004,CarePlus Distributors,358.75,12.458333333333334,High
2663,Equipment/Consumables,Small Equipment,2092,615,4857,897.92,41,11,V005,PrimeMed Supply Chain,968.26,51.02439024390244,Low
2664,IV & Emergency Supplies,Emergency Kit,57,17,113,674.84,11,6,V002,EquipMed Co.,647.36,5.181818181818182,High
2665,Medicines,Antiviral,324,91,587,347.72,22,4,V001,MedSupplies Inc.,371.25,14.727272727272727,Low
2666,Diagnostic Supplies,Reagent,103,32,191,190.46,13,9,V003,HealthTools Ltd.,161.32,7.923076923076923,High
2667,Surgical Supplies,Sutures,2245,476,4184,95.42,167,2,V004,CarePlus Distributors,92.74,13.44311377245509,Low
2668,Diagnostic Supplies,Reagent,543,145,1306,529.51,79,6,V002,EquipMed Co.,515.88,6.8734177215189876,Medium
2669,Medicines,Antibiotic,401,137,873,222.59,117,11,V003,HealthTools Ltd.,196.31,3.427350427350427,High
2670,Diagnostic Supplies,Blood Collection Tube,775,245,1893,340.3,70,9,V001,MedSupplies Inc.,302.92,11.071428571428571,Medium
2671,Surgical Supplies,Sutures,486,72,1158,75.76,375,4,V005,PrimeMed Supply Chain,73.52,1.296,High
2672,IV & Emergency Supplies,Emergency Kit,16,3,31,698.02,23,2,V004,CarePlus Distributors,667.84,0.6956521739130435,High
2673,Surgical Supplies,Sutures,276,91,345,83.47,88,9,V003,HealthTools Ltd.,87.08,3.1363636363636362,High
2674,Diagnostic Supplies,X-ray Film,339,109,657,190.57,54,5,V002,EquipMed Co.,185.37,6.277777777777778,Medium
2675,Equipment/Consumables,Small Equipment,2502,438,3608,15532.72,42,12,V003,HealthTools Ltd.,14858.25,59.57142857142857,Low
2676,Equipment/Consumables,Ventilator Filter,162,26,367,12633.95,12,6,V002,EquipMed Co.,11519.98,13.5,Low
2677,Diagnostic Supplies,Blood Collection Tube,1435,374,3141,111.04,62,11,V004,CarePlus Distributors,119.33,23.14516129032258,Low
2678,Diagnostic Supplies,Test Kit,899,304,1283,66.02,78,17,V003,HealthTools Ltd.,71.44,11.525641025641026,High
2679,Diagnostic Supplies,X-ray Film,154,48,300,283.06,71,6,V002,EquipMed Co.,253.56,2.1690140845070425,High
2680,Medicines,Antihistamine,2953,718,4530,449.67,110,12,V005,PrimeMed Supply Chain,367.49,26.845454545454544,Low
2681,Diagnostic Supplies,Test Kit,3381,1156,7145,122.37,72,15,V001,MedSupplies Inc.,101.05,46.958333333333336,Low
2682,Diagnostic Supplies,Test Kit,843,268,1667,141.09,45,13,V004,CarePlus Distributors,131.78,18.733333333333334,Medium
2683,Surgical Supplies,Surgical Gloves,10561,2153,21036,38.79,309,8,V004,CarePlus Distributors,31.74,34.17799352750809,Low
2684,Medicines,Antiviral,3799,1049,5359,430.95,124,12,V003,HealthTools Ltd.,431.52,30.637096774193548,Low
2685,IV & Emergency Supplies,IV Fluid,141,23,307,106.09,19,2,V003,HealthTools Ltd.,94.86,7.421052631578948,Low
2686,Equipment/Consumables,Small Equipment,1156,280,2572,17868.48,22,9,V005,PrimeMed Supply Chain,16793.5,52.54545454545455,Low
2687,Surgical Supplies,Syringes,2784,671,6715,12.7,128,9,V002,EquipMed Co.,12.64,21.75,Low
2688,Diagnostic Supplies,Test Kit,997,299,1874,252.28,77,19,V004,CarePlus Distributors,202.84,12.948051948051948,High
2689,Equipment/Consumables,Thermometer,874,178,1190,14174.04,55,5,V004,CarePlus Distributors,11912.22,15.89090909090909,Low
2690,Diagnostic Supplies,Reagent,1007,298,2503,513.47,76,6,V004,CarePlus Distributors,559.85,13.25,Low
2691,Equipment/Consumables,Ventilator Filter,580,107,698,7671.3,34,9,V003,HealthTools Ltd.,7899.8,17.058823529411764,Medium
2692,Surgical Supplies,Surgical Mask,9446,2806,15807,55.22,141,9,V005,PrimeMed Supply Chain,44.94,66.99290780141844,Low
2693,Diagnostic Supplies,X-ray Film,325,54,783,41.44,13,19,V001,MedSupplies Inc.,37.16,25.0,Medium
2694,Medicines,Painkiller,7298,1749,13370,432.55,125,8,V001,MedSupplies Inc.,392.56,58.384,Low
2695,IV & Emergency Supplies,Oxygen Mask,166,18,283,75.2,108,3,V003,HealthTools Ltd.,80.09,1.537037037037037,High
2696,IV & Emergency Supplies,Cannula,67,20,84,794.12,59,2,V001,MedSupplies Inc.,704.27,1.1355932203389831,High
2697,IV & Emergency Supplies,Defibrillator Pads,395,123,896,555.43,55,3,V003,HealthTools Ltd.,514.75,7.181818181818182,Low
2698,IV & Emergency Supplies,Cannula,480,59,749,495.6,177,3,V004,CarePlus Distributors,510.51,2.711864406779661,High
2699,Medicines,Painkiller,153,23,306,491.04,60,6,V001,MedSupplies Inc.,446.12,2.55,High
2700,Medicines,Insulin,1701,331,2739,171.98,43,9,V003,HealthTools Ltd.,146.25,39.55813953488372,Low
2701,Diagnostic Supplies,Reagent,57,7,101,549.17,26,6,V005,PrimeMed Supply Chain,536.48,2.1923076923076925,High
2702,Medicines,Antiviral,626,99,1020,271.43,28,8,V005,PrimeMed Supply Chain,297.92,22.357142857142858,Low
2703,Diagnostic Supplies,Test Kit,396,136,560,55.73,54,8,V002,EquipMed Co.,51.04,7.333333333333333,High
2704,IV & Emergency Supplies,Emergency Kit,2527,411,4907,631.93,179,6,V005,PrimeMed Supply Chain,621.48,14.11731843575419,Low
2705,IV & Emergency Supplies,Emergency Kit,407,102,685,295.19,136,3,V002,EquipMed Co.,241.68,2.9926470588235294,High
2706,Medicines,Antiviral,3790,516,7523,78.69,48,12,V002,EquipMed Co.,82.14,78.95833333333333,Low
2707,Diagnostic Supplies,Blood Collection Tube,329,105,624,400.49,6,16,V001,MedSupplies Inc.,387.88,54.833333333333336,Low
2708,Equipment/Consumables,Ventilator Filter,848,173,1678,11138.56,56,13,V001,MedSupplies Inc.,11891.95,15.142857142857142,Medium
2709,Diagnostic Supplies,Blood Collection Tube,267,56,522,202.93,17,10,V005,PrimeMed Supply Chain,204.81,15.705882352941176,Medium
2710,Surgical Supplies,Sutures,12745,4428,19623,15.08,377,6,V003,HealthTools Ltd.,16.57,33.80636604774536,Low
2711,Diagnostic Supplies,Reagent,1619,495,2024,317.63,61,18,V001,MedSupplies Inc.,328.41,26.540983606557376,Medium
2712,Equipment/Consumables,Ventilator Filter,156,22,294,19186.8,31,3,V003,HealthTools Ltd.,17564.34,5.032258064516129,Medium
